INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,BAJAJ-AUTO,26-Nov-2015,0,XX,2375,2421.85,2353.15,2363.45,2363.45,3428,16333.87,1455200,103200,17-NOV-2015,
FUTSTK,BAJAJ-AUTO,31-Dec-2015,0,XX,2400,2429,2366.1,2375.55,2375.55,127,606.4,40200,11200,17-NOV-2015,
FUTSTK,BAJAJ-AUTO,28-Jan-2016,0,XX,0,0,0,2458.6,2399.95,0,0,200,0,17-NOV-2015,
FUTSTK,BAJFINANCE,26-Nov-2015,0,XX,5307.1,5318.05,5205.05,5251.85,5251.85,340,2229.14,225375,10000,17-NOV-2015,
FUTSTK,BAJFINANCE,31-Dec-2015,0,XX,5285.5,5285.5,5285.5,5285.5,5277.1,1,6.6,2500,125,17-NOV-2015,
FUTSTK,BAJFINANCE,28-Jan-2016,0,XX,0,0,0,5367.45,5307,0,0,125,0,17-NOV-2015,
FUTSTK,BANKBARODA,26-Nov-2015,0,XX,177.1,177.9,173.35,173.95,173.95,5818,31536.81,42628100,-347200,17-NOV-2015,
FUTSTK,BANKBARODA,31-Dec-2015,0,XX,177.6,178.2,174,174.7,174.7,410,2232.39,1407400,387500,17-NOV-2015,
FUTSTK,BANKBARODA,28-Jan-2016,0,XX,176.3,176.8,176,176.8,175.8,14,76.49,62000,21700,17-NOV-2015,
FUTSTK,BANKINDIA,26-Nov-2015,0,XX,134.65,135,131.55,132.1,132.1,2139,8517.76,16161000,417000,17-NOV-2015,
FUTSTK,BANKINDIA,31-Dec-2015,0,XX,135.55,135.65,132.25,132.65,132.65,135,539.88,852000,195000,17-NOV-2015,
FUTSTK,BANKINDIA,28-Jan-2016,0,XX,135,135,133.1,133.8,133.75,6,24.2,54000,9000,17-NOV-2015,
FUTSTK,BATAINDIA,26-Nov-2015,0,XX,468.25,472.8,463,468.75,468.75,496,2313.37,3827000,-18000,17-NOV-2015,
FUTSTK,BATAINDIA,31-Dec-2015,0,XX,463.5,463.95,459,463.2,463.2,78,359.3,131000,33000,17-NOV-2015,
FUTSTK,BATAINDIA,28-Jan-2016,0,XX,0,0,0,454.7,479.25,0,0,2000,0,17-NOV-2015,
FUTSTK,BEL,26-Nov-2015,0,XX,1252.8,1267.3,1248.35,1254.3,1254.3,798,4520.67,2351700,4050,17-NOV-2015,
FUTSTK,BEL,31-Dec-2015,0,XX,1252,1263.3,1246.9,1248.15,1248.15,36,203.38,43650,4950,17-NOV-2015,
FUTSTK,BEL,28-Jan-2016,0,XX,0,0,0,1261.05,1272.5,0,0,2250,0,17-NOV-2015,
FUTSTK,BEML,26-Nov-2015,0,XX,1111.05,1116.8,1081.05,1093.2,1093.2,200,1098.21,337500,12500,17-NOV-2015,
FUTSTK,BEML,31-Dec-2015,0,XX,1105.65,1105.65,1098,1102.45,1102.45,5,27.56,9000,1500,17-NOV-2015,
FUTSTK,BEML,28-Jan-2016,0,XX,0,0,0,1196.75,1106.1,0,0,0,0,17-NOV-2015,
FUTSTK,BHARATFORG,26-Nov-2015,0,XX,891.5,891.5,871.5,880.55,880.55,2898,12731.7,3291000,-143500,17-NOV-2015,
FUTSTK,BHARATFORG,31-Dec-2015,0,XX,892,892,875.8,884.25,884.25,308,1356.98,205000,124000,17-NOV-2015,
FUTSTK,BHARATFORG,28-Jan-2016,0,XX,882,882,882,882,892,1,4.41,500,500,17-NOV-2015,
FUTSTK,BHARTIARTL,26-Nov-2015,0,XX,336.55,336.65,332,334.6,334.6,3141,12568.55,17563200,-723600,17-NOV-2015,
FUTSTK,BHARTIARTL,31-Dec-2015,0,XX,337.9,337.9,334,336.45,336.45,782,3143.3,1104000,800400,17-NOV-2015,
FUTSTK,BHARTIARTL,28-Jan-2016,0,XX,0,0,0,341.5,339.4,0,0,15600,0,17-NOV-2015,
FUTSTK,BHEL,26-Nov-2015,0,XX,180.15,181.9,178.3,179.55,179.55,4714,16994.41,23594000,12000,17-NOV-2015,
FUTSTK,BHEL,31-Dec-2015,0,XX,179.8,181.7,178.3,179.5,179.5,748,2697.22,2256000,448000,17-NOV-2015,
FUTSTK,BHEL,28-Jan-2016,0,XX,179.6,180.4,178,179.4,181.45,23,82.6,186000,14000,17-NOV-2015,
FUTSTK,BIOCON,26-Nov-2015,0,XX,444.7,449,439.3,444.35,444.35,893,4349.98,2647700,-22000,17-NOV-2015,
FUTSTK,BIOCON,31-Dec-2015,0,XX,447.95,449.75,442.75,447.55,447.55,44,215.29,264000,14300,17-NOV-2015,
FUTSTK,BIOCON,28-Jan-2016,0,XX,452,452,452,452,450.7,1,4.97,4400,1100,17-NOV-2015,
FUTSTK,BOSCHLTD,26-Nov-2015,0,XX,19285.05,19677,19224.05,19467.8,19467.8,1213,5895.52,113675,775,17-NOV-2015,
FUTSTK,BOSCHLTD,31-Dec-2015,0,XX,19560,19760,19425,19583.85,19583.85,15,73.66,1625,100,17-NOV-2015,
FUTSTK,BOSCHLTD,28-Jan-2016,0,XX,19442.1,19442.1,19442.1,19442.1,19683,1,4.86,25,25,17-NOV-2015,
FUTSTK,BPCL,26-Nov-2015,0,XX,905.65,906.75,875.5,880.15,880.15,4342,23026,5578200,297600,17-NOV-2015,
FUTSTK,BPCL,31-Dec-2015,0,XX,908,908,880.5,884.7,884.7,304,1616.58,147600,78000,17-NOV-2015,
FUTSTK,BPCL,28-Jan-2016,0,XX,900,900,887.2,887.2,889.1,4,21.45,4200,0,17-NOV-2015,
FUTSTK,BRITANNIA,26-Nov-2015,0,XX,2868.7,2913,2868.7,2890.45,2890.45,1658,9583.8,1472600,2800,17-NOV-2015,
FUTSTK,BRITANNIA,31-Dec-2015,0,XX,2901,2931.6,2893.95,2906.8,2906.8,69,401.24,36000,1400,17-NOV-2015,
FUTSTK,BRITANNIA,28-Jan-2016,0,XX,0,0,0,3249.35,2920.25,0,0,0,0,17-NOV-2015,
FUTSTK,CADILAHC,26-Nov-2015,0,XX,393.45,414.45,393.45,413.4,413.4,1864,11451.75,2245500,-442500,17-NOV-2015,
FUTSTK,CADILAHC,31-Dec-2015,0,XX,401.9,415.05,401.9,414.25,414.25,93,572.25,259500,7500,17-NOV-2015,
FUTSTK,CADILAHC,28-Jan-2016,0,XX,409.75,409.75,409.75,409.75,419.05,1,6.14,6000,-1500,17-NOV-2015,
FUTSTK,CAIRN,26-Nov-2015,0,XX,134.55,136.75,132.75,136.15,136.15,1363,5494.64,8823000,-903000,17-NOV-2015,
FUTSTK,CAIRN,31-Dec-2015,0,XX,133.95,137.3,133,136.5,136.5,55,222.28,477000,33000,17-NOV-2015,
FUTSTK,CAIRN,28-Jan-2016,0,XX,135.25,135.5,134.8,135.05,137.75,10,40.52,36000,18000,17-NOV-2015,
FUTSTK,CANBK,26-Nov-2015,0,XX,284.1,284.4,275.4,277.1,277.1,3792,21154.62,10128000,520000,17-NOV-2015,
FUTSTK,CANBK,31-Dec-2015,0,XX,285.5,285.5,277,278.25,278.25,122,683.02,428000,110000,17-NOV-2015,
FUTSTK,CANBK,28-Jan-2016,0,XX,0,0,0,285,279.95,0,0,4000,0,17-NOV-2015,
FUTSTK,CASTROLIND,26-Nov-2015,0,XX,439.95,443.7,438.3,441.9,441.9,195,946.56,1316700,-57200,17-NOV-2015,
FUTSTK,CASTROLIND,31-Dec-2015,0,XX,0,0,0,439.8,445.4,0,0,16500,0,17-NOV-2015,
FUTSTK,CASTROLIND,28-Jan-2016,0,XX,0,0,0,467.8,447.95,0,0,0,0,17-NOV-2015,
FUTSTK,CEATLTD,26-Nov-2015,0,XX,1000.85,1069.95,997.75,1058.55,1058.55,2272,16550.27,2088100,-217700,17-NOV-2015,
FUTSTK,CEATLTD,31-Dec-2015,0,XX,1017.25,1074.9,1017.25,1064.5,1064.5,35,257.22,32900,2800,17-NOV-2015,
FUTSTK,CEATLTD,28-Jan-2016,0,XX,0,0,0,1135,1071.5,0,0,0,0,17-NOV-2015,
FUTSTK,CENTURYTEX,26-Nov-2015,0,XX,558.6,571.7,552.85,565.55,565.55,6328,28474.91,7622400,16000,17-NOV-2015,
FUTSTK,CENTURYTEX,31-Dec-2015,0,XX,561.95,574,556.35,568.65,568.65,108,489.36,97600,20000,17-NOV-2015,
FUTSTK,CENTURYTEX,28-Jan-2016,0,XX,0,0,0,558.55,573.1,0,0,0,0,17-NOV-2015,
FUTSTK,CESC,26-Nov-2015,0,XX,553.55,554.8,536.15,543.85,543.85,1374,7485.23,2669000,229000,17-NOV-2015,
FUTSTK,CESC,31-Dec-2015,0,XX,547,549.2,542,543.75,546.7,10,54.57,37000,6000,17-NOV-2015,
FUTSTK,CESC,28-Jan-2016,0,XX,0,0,0,594.95,549.8,0,0,0,0,17-NOV-2015,
FUTSTK,CIPLA,26-Nov-2015,0,XX,630.55,640,630.55,636.3,636.3,2839,14456.61,7915200,-289600,17-NOV-2015,
FUTSTK,CIPLA,31-Dec-2015,0,XX,634.5,643.1,634.5,640.2,640.2,111,568.59,235200,11200,17-NOV-2015,
FUTSTK,CIPLA,28-Jan-2016,0,XX,0,0,0,704.4,645.1,0,0,0,0,17-NOV-2015,
FUTSTK,COALINDIA,26-Nov-2015,0,XX,332.75,334.2,330.55,332.35,332.35,2167,8638.09,13642800,-260400,17-NOV-2015,
FUTSTK,COALINDIA,31-Dec-2015,0,XX,333.5,334.35,331.5,333.7,333.7,356,1423.36,888000,277200,17-NOV-2015,
FUTSTK,COALINDIA,28-Jan-2016,0,XX,331,331.75,330,330.5,337.25,33,130.76,218400,31200,17-NOV-2015,
FUTSTK,COLPAL,26-Nov-2015,0,XX,951.05,952.35,943.15,949.45,949.45,684,3240.43,1725500,-31000,17-NOV-2015,
FUTSTK,COLPAL,31-Dec-2015,0,XX,946.95,947.5,940.5,945.35,945.35,33,155.66,37500,12000,17-NOV-2015,
FUTSTK,COLPAL,28-Jan-2016,0,XX,0,0,0,993.45,958.85,0,0,0,0,17-NOV-2015,
FUTSTK,CROMPGREAV,26-Nov-2015,0,XX,172.7,174.9,171.5,173.3,173.3,1057,5494.09,13134000,375000,17-NOV-2015,
FUTSTK,CROMPGREAV,31-Dec-2015,0,XX,172.2,174.05,171.25,172.9,172.9,119,616.17,546000,87000,17-NOV-2015,
FUTSTK,CROMPGREAV,28-Jan-2016,0,XX,0,0,0,169.2,176,0,0,6000,0,17-NOV-2015,
FUTSTK,DABUR,26-Nov-2015,0,XX,262.95,266.45,261.4,265.2,265.2,823,4339.01,3352000,-18000,17-NOV-2015,
FUTSTK,DABUR,31-Dec-2015,0,XX,264.35,267.65,263,266.55,266.55,26,137.85,142000,16000,17-NOV-2015,
FUTSTK,DABUR,28-Jan-2016,0,XX,0,0,0,277.5,267.95,0,0,0,0,17-NOV-2015,
FUTSTK,DHFL,26-Nov-2015,0,XX,218,218.5,215.25,216.95,216.95,535,2549.91,6085200,24200,17-NOV-2015,
FUTSTK,DHFL,31-Dec-2015,0,XX,219.9,219.9,217.55,218.75,218.75,99,472.88,283800,160600,17-NOV-2015,
FUTSTK,DHFL,28-Jan-2016,0,XX,0,0,0,230.95,219.35,0,0,0,0,17-NOV-2015,
FUTSTK,DISHTV,26-Nov-2015,0,XX,104.1,104.85,102.35,103.75,103.75,2549,13221.18,37760000,-1215000,17-NOV-2015,
FUTSTK,DISHTV,31-Dec-2015,0,XX,104.75,105.3,103,104.35,104.35,83,433,740000,120000,17-NOV-2015,
FUTSTK,DISHTV,28-Jan-2016,0,XX,0,0,0,104.25,105.2,0,0,0,0,17-NOV-2015,
FUTSTK,DIVISLAB,26-Nov-2015,0,XX,1133.2,1144.75,1110.5,1128.1,1128.1,1743,11785.56,2510400,52800,17-NOV-2015,
FUTSTK,DIVISLAB,31-Dec-2015,0,XX,1141.6,1149.4,1120.15,1131.95,1131.95,96,654.5,58200,28200,17-NOV-2015,
FUTSTK,DIVISLAB,28-Jan-2016,0,XX,1141.35,1141.35,1136.2,1141.05,1140.75,3,20.51,4200,1800,17-NOV-2015,
FUTSTK,DLF,26-Nov-2015,0,XX,111.25,113.85,111.25,111.9,111.9,5319,29951.67,45280000,1145000,17-NOV-2015,
FUTSTK,DLF,31-Dec-2015,0,XX,112,114.1,112,112.25,112.25,362,2045.04,2715000,880000,17-NOV-2015,
FUTSTK,DLF,28-Jan-2016,0,XX,114.1,114.1,113.75,113.75,113.05,2,11.39,75000,10000,17-NOV-2015,
FUTSTK,DRREDDY,26-Nov-2015,0,XX,3471.6,3475,3408,3439.75,3439.75,9733,50195.93,1769100,20850,17-NOV-2015,
FUTSTK,DRREDDY,31-Dec-2015,0,XX,3486.1,3490.55,3430.3,3461.05,3461.05,353,1831.08,145650,9600,17-NOV-2015,
FUTSTK,DRREDDY,28-Jan-2016,0,XX,3491,3491,3454.7,3480,3491.7,5,26.05,5700,150,17-NOV-2015,
FUTSTK,EICHERMOT,26-Nov-2015,0,XX,15440,15598,15350,15550.1,15550.1,2793,10819.88,314300,2900,17-NOV-2015,
FUTSTK,EICHERMOT,31-Dec-2015,0,XX,15496.75,15694.2,15485.65,15645.25,15645.25,164,639.04,9950,1525,17-NOV-2015,
FUTSTK,EICHERMOT,28-Jan-2016,0,XX,15699.45,15700,15699.45,15700,15720.8,6,23.54,375,150,17-NOV-2015,
FUTSTK,ENGINERSIN,26-Nov-2015,0,XX,192.05,196,191.45,195.55,195.55,537,2297.45,1650000,-11000,17-NOV-2015,
FUTSTK,ENGINERSIN,31-Dec-2015,0,XX,0,0,0,185.85,196.95,0,0,6600,0,17-NOV-2015,
FUTSTK,ENGINERSIN,28-Jan-2016,0,XX,0,0,0,203.9,198.1,0,0,0,0,17-NOV-2015,
FUTSTK,EXIDEIND,26-Nov-2015,0,XX,148.2,149.35,145.85,146.9,146.9,592,2973.54,7119600,88400,17-NOV-2015,
FUTSTK,EXIDEIND,31-Dec-2015,0,XX,148.15,148.15,145.4,146,146,30,149.76,272000,44200,17-NOV-2015,
FUTSTK,EXIDEIND,28-Jan-2016,0,XX,0,0,0,158.95,149.15,0,0,0,0,17-NOV-2015,
FUTSTK,FEDERALBNK,26-Nov-2015,0,XX,56.55,57.2,55.85,56.95,56.95,594,2687.31,24392000,-704000,17-NOV-2015,
FUTSTK,FEDERALBNK,31-Dec-2015,0,XX,56.95,57.3,56.35,57.15,57.15,64,291.13,1712000,400000,17-NOV-2015,
FUTSTK,FEDERALBNK,28-Jan-2016,0,XX,0,0,0,55.5,57.65,0,0,80000,0,17-NOV-2015,
FUTSTK,GAIL,26-Nov-2015,0,XX,293.2,306.25,290.8,304.15,304.15,2954,12385.81,9882600,281400,17-NOV-2015,
FUTSTK,GAIL,31-Dec-2015,0,XX,291.25,305.2,290.7,303.45,303.45,651,2716.84,1047200,504000,17-NOV-2015,
FUTSTK,GAIL,28-Jan-2016,0,XX,294.65,304,294.65,302.5,302.5,24,100.85,88200,29400,17-NOV-2015,
FUTSTK,GLENMARK,26-Nov-2015,0,XX,970.5,977.4,961.2,972.4,972.4,2090,10151.26,3548000,-31000,17-NOV-2015,
FUTSTK,GLENMARK,31-Dec-2015,0,XX,974.75,982.25,968,977.7,977.7,173,845.36,94000,46500,17-NOV-2015,
FUTSTK,GLENMARK,28-Jan-2016,0,XX,0,0,0,974.2,986.9,0,0,3000,0,17-NOV-2015,
