INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,ANDHRABANK,26-Nov-2015,97.5,CE,0,0,0,3.8,0,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,45,PE,0,0,0,1.8,0,0,0,16000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,47.5,PE,0,0,0,1.4,0,0,0,8000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,50,PE,0,0,0,2.95,0,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,52.5,PE,0,0,0,3.7,0,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,55,PE,0,0,0,0.15,0,0,0,32000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,57.5,PE,0,0,0,0.05,0,0,0,8000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,60,PE,0.1,0.1,0.1,0.1,0.1,5,24.04,416000,16000,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,62.5,PE,0.25,0.3,0.15,0.15,0.15,4,20.08,112000,-8000,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,65,PE,0.55,0.65,0.3,0.35,0.35,16,83.78,320000,-8000,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,67.5,PE,1.35,1.45,0.75,0.8,0.8,17,93.25,160000,32000,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,70,PE,2.6,2.75,1.9,1.9,1.9,9,52.12,224000,-8000,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,72.5,PE,0,0,0,7.35,3.7,0,0,16000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,75,PE,0,0,0,8.6,5.85,0,0,40000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,77.5,PE,0,0,0,10.4,8.2,0,0,16000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,80,PE,0,0,0,13.45,10.65,0,0,104000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,82.5,PE,0,0,0,15.15,13.15,0,0,16000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,85,PE,0,0,0,21.7,15.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,87.5,PE,0,0,0,23.55,18.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,90,PE,0,0,0,25.5,20.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,92.5,PE,0,0,0,27.5,23.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,95,PE,0,0,0,29.55,25.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,26-Nov-2015,97.5,PE,0,0,0,31.6,28.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,45,CE,0,0,0,24.15,24.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,47.5,CE,0,0,0,22.05,22.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,50,CE,0,0,0,20.05,19.7,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,52.5,CE,0,0,0,18.2,17.2,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,55,CE,0,0,0,16.4,14.8,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,57.5,CE,0,0,0,14.75,12.45,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,60,CE,0,0,0,9.8,10.2,0,0,8000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,62.5,CE,0,0,0,11.8,8.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,65,CE,0,0,0,10.5,6.25,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,67.5,CE,0,0,0,9.35,4.7,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,70,CE,0,0,0,8.3,3.4,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,72.5,CE,2.5,2.5,2.5,2.5,2.5,2,12,24000,16000,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,75,CE,0,0,0,6.45,1.6,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,77.5,CE,0,0,0,5.7,1.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,80,CE,0,0,0,5,0.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,82.5,CE,0,0,0,4.4,0.4,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,85,CE,0,0,0,3.85,0.25,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,87.5,CE,0,0,0,3.35,0.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,90,CE,0,0,0,2.95,0.1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,92.5,CE,0,0,0,2.55,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,45,PE,0,0,0,0.85,0,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,47.5,PE,0,0,0,1.2,0,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,50,PE,0,0,0,1.65,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,52.5,PE,0,0,0,2.25,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,55,PE,0,0,0,2.9,0.1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,57.5,PE,0,0,0,3.7,0.2,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,60,PE,0,0,0,4.65,0.45,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,62.5,PE,0,0,0,5.65,0.85,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,65,PE,0,0,0,2,1.5,0,0,16000,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,67.5,PE,0,0,0,8.1,2.4,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,70,PE,4,4,4,4,4,2,11.84,16000,16000,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,72.5,PE,0,0,0,11,5,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,75,PE,0,0,0,12.55,6.7,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,77.5,PE,0,0,0,14.25,8.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,80,PE,0,0,0,16,10.75,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,82.5,PE,0,0,0,17.85,12.95,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,85,PE,0,0,0,19.75,15.3,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,87.5,PE,0,0,0,21.7,17.65,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,90,PE,0,0,0,23.75,20.1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,31-Dec-2015,92.5,PE,0,0,0,25.8,22.55,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,45,CE,0,0,0,22.05,24.9,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,47.5,CE,0,0,0,19.7,22.45,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,50,CE,0,0,0,17.35,20,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,52.5,CE,0,0,0,15.15,17.6,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,55,CE,0,0,0,13,15.3,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,57.5,CE,0,0,0,11.05,13.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,60,CE,0,0,0,9.25,10.95,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,62.5,CE,0,0,0,7.65,9.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,65,CE,0,0,0,6.2,7.3,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,67.5,CE,0,0,0,5,5.8,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,70,CE,0,0,0,3.95,4.5,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,72.5,CE,0,0,0,3.1,3.45,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,75,CE,0,0,0,2.4,2.6,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,77.5,CE,0,0,0,1.85,1.9,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,80,CE,0,0,0,1.4,1.4,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,82.5,CE,0,0,0,1.05,1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,85,CE,0,0,0,0.8,0.7,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,87.5,CE,0,0,0,0.6,0.5,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,90,CE,0,0,0,0.45,0.35,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,45,PE,0,0,0,0.1,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,47.5,PE,0,0,0,0.15,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,50,PE,0,0,0,0.3,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,52.5,PE,0,0,0,0.5,0.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,55,PE,0,0,0,0.85,0.3,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,57.5,PE,0,0,0,1.35,0.5,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,60,PE,0,0,0,2,0.9,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,62.5,PE,0,0,0,2.85,1.4,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,65,PE,0,0,0,3.9,2.15,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,67.5,PE,0,0,0,5.1,3.1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,70,PE,0,0,0,6.55,4.3,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,72.5,PE,0,0,0,8.15,5.7,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,75,PE,0,0,0,9.9,7.3,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,77.5,PE,0,0,0,11.8,9.1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,80,PE,0,0,0,13.8,11,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,82.5,PE,0,0,0,15.9,13.1,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,85,PE,0,0,0,18.1,15.25,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,87.5,PE,0,0,0,20.35,17.5,0,0,0,0,16-NOV-2015,
OPTSTK,ANDHRABANK,28-Jan-2016,90,PE,0,0,0,22.65,19.8,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,850,CE,0,0,0,468.05,431.3,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,900,CE,0,0,0,420.7,381.4,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,950,CE,0,0,0,374.5,331.5,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1000,CE,0,0,0,330,281.55,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1050,CE,0,0,0,287.65,231.7,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1100,CE,0,0,0,248,181.9,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1150,CE,0,0,0,211.5,132.8,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1200,CE,0,0,0,178.25,86.8,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1250,CE,22.15,48.5,18,48.5,48.5,35,178.64,7200,6800,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1300,CE,16,23,7,21.95,21.95,67,352.25,23600,6400,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1350,CE,2.8,8.8,2.05,8.8,8.8,20,108.33,14400,1600,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1400,CE,2.5,4.35,1.8,3.6,3.6,7,39.28,26000,400,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1450,CE,0,0,0,1,0.55,0,0,2800,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1500,CE,0,0,0,4.3,0.1,0,0,4400,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1550,CE,0,0,0,40.7,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1600,CE,0,0,0,31.8,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1650,CE,0,0,0,24.65,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1700,CE,0,0,0,19.05,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1750,CE,0,0,0,14.6,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1800,CE,0,0,0,11.1,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,850,PE,0,0,0,1.55,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,900,PE,0,0,0,3.2,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,950,PE,0,0,0,6.05,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1000,PE,0,0,0,10.55,0,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1050,PE,0,0,0,17.3,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1100,PE,0,0,0,26.7,0.15,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1150,PE,6.1,6.1,2,2,2,2,9.23,800,800,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1200,PE,15,23.4,4.8,5.2,5.2,80,388.49,16800,12400,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1250,PE,45,49.1,16.85,20.95,20.95,4,20.54,5200,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1300,PE,81,87,40,40,40,4,21.86,10400,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1350,PE,97.2,97.2,74.65,75.55,75.55,3,17.19,4800,-400,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1400,PE,0,0,0,41.85,120.05,0,0,800,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1450,PE,0,0,0,125,168.15,0,0,400,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1500,PE,0,0,0,170,217.6,0,0,400,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1550,PE,0,0,0,206.3,267.4,0,0,800,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1600,PE,0,0,0,300.8,317.3,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1650,PE,0,0,0,342.75,367.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1700,PE,0,0,0,386.15,417.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1750,PE,0,0,0,430.75,467,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,26-Nov-2015,1800,PE,0,0,0,476.3,516.9,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,850,CE,0,0,0,576.65,437.3,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,900,CE,0,0,0,528.45,387.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,950,CE,0,0,0,480.9,338.55,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1000,CE,0,0,0,434.35,289.75,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1050,CE,0,0,0,389.15,242.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1100,CE,0,0,0,345.7,196.65,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1150,CE,0,0,0,304.5,154.6,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1200,CE,0,0,0,265.8,117.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1250,CE,0,0,0,230,85.55,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1300,CE,0,0,0,197.2,60,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1350,CE,29,33,29,33,33,2,11.04,800,800,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1400,CE,0,0,0,141.4,26.25,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1450,CE,0,0,0,118.25,16.35,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1500,CE,0,0,0,98.1,9.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1550,CE,0,0,0,80.85,5.75,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1600,CE,0,0,0,66.1,3.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1650,CE,0,0,0,53.8,1.75,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1700,CE,0,0,0,43.5,0.95,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1750,CE,0,0,0,34.9,0.5,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1800,CE,0,0,0,27.85,0.25,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,850,PE,0,0,0,0.7,0.05,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,900,PE,0,0,0,1.5,0.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,950,PE,0,0,0,2.95,0.35,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1000,PE,0,0,0,5.4,1.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1050,PE,0,0,0,9.2,3,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1100,PE,0,0,0,14.8,7.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1150,PE,0,0,0,22.6,14.6,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1200,PE,0,0,0,32.9,26.75,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1250,PE,0,0,0,46.15,44.65,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1300,PE,0,0,0,62.35,68.65,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1350,PE,0,0,0,81.8,98.6,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1400,PE,0,0,0,104.5,134,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1450,PE,0,0,0,130.4,173.65,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1500,PE,0,0,0,159.25,216.7,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1550,PE,0,0,0,191,262.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1600,PE,0,0,0,225.25,309.15,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1650,PE,0,0,0,261.95,357.25,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1700,PE,0,0,0,300.65,405.95,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1750,PE,0,0,0,341.05,455.05,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,31-Dec-2015,1800,PE,0,0,0,383.05,504.4,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,850,CE,0,0,0,484.75,442.25,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,900,CE,0,0,0,436.1,393.4,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,950,CE,0,0,0,387.95,345.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1000,CE,0,0,0,340.75,298.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1050,CE,0,0,0,295.05,252.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1100,CE,0,0,0,251.6,210.25,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1150,CE,0,0,0,211,171.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1200,CE,0,0,0,173.95,136.35,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1250,CE,0,0,0,140.8,106.15,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1300,CE,0,0,0,112.05,80.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1350,CE,0,0,0,87.6,60.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1400,CE,0,0,0,67.35,43.9,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1450,CE,0,0,0,50.9,31.4,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1500,CE,0,0,0,37.95,22,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1550,CE,0,0,0,27.8,15.1,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1600,CE,0,0,0,20.1,10.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1650,CE,0,0,0,14.35,6.8,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1700,CE,0,0,0,10.1,4.45,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1750,CE,0,0,0,7.05,2.9,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1800,CE,0,0,0,4.85,1.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,850,PE,0,0,0,0.25,0.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,900,PE,0,0,0,0.65,0.65,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,950,PE,0,0,0,1.6,1.7,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1000,PE,0,0,0,3.5,3.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1050,PE,0,0,0,6.9,7.9,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1100,PE,0,0,0,12.5,14.55,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1150,PE,0,0,0,21,24.8,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1200,PE,0,0,0,33.05,39.15,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1250,PE,0,0,0,49,58.3,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1300,PE,0,0,0,69.35,82.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1350,PE,0,0,0,93.95,110.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1400,PE,0,0,0,122.8,143.8,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1450,PE,0,0,0,155.45,180.6,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1500,PE,0,0,0,191.6,220.45,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1550,PE,0,0,0,230.55,262.85,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1600,PE,0,0,0,271.95,307.2,0,0,0,0,16-NOV-2015,
OPTSTK,APOLLOHOSP,28-Jan-2016,1650,PE,0,0,0,315.25,353.05,0,0,0,0,16-NOV-2015,
