INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,ACC,31-Dec-2015,0,XX,1368.5,1368.5,1324.4,1327.05,1327.05,28,140.67,35250,4500,10-NOV-2015,
FUTSTK,ACC,28-Jan-2016,0,XX,0,0,0,1452.6,1343.3,0,0,375,0,10-NOV-2015,
FUTSTK,ADANIENT,26-Nov-2015,0,XX,79,79.6,76.15,76.65,76.65,866,4040.84,13638000,564000,10-NOV-2015,
FUTSTK,ADANIENT,31-Dec-2015,0,XX,79.2,79.9,76.7,76.95,76.95,66,309.7,414000,108000,10-NOV-2015,
FUTSTK,ADANIENT,28-Jan-2016,0,XX,0,0,0,92.85,77.55,0,0,0,0,10-NOV-2015,
FUTSTK,ADANIPORTS,26-Nov-2015,0,XX,276.05,277.8,263.65,267.05,267.05,5081,21880.5,27996800,1401600,10-NOV-2015,
FUTSTK,ADANIPORTS,31-Dec-2015,0,XX,279,279.5,265.6,268.75,268.75,259,1120.07,366400,153600,10-NOV-2015,
FUTSTK,ADANIPORTS,28-Jan-2016,0,XX,0,0,0,309.95,269.9,0,0,3200,0,10-NOV-2015,
FUTSTK,ADANIPOWER,26-Nov-2015,0,XX,27.15,28,26.4,27,27,775,4225.19,65600000,-100000,10-NOV-2015,
FUTSTK,ADANIPOWER,31-Dec-2015,0,XX,27.25,28,26.45,27.7,27.25,24,131.29,1740000,120000,10-NOV-2015,
FUTSTK,ADANIPOWER,28-Jan-2016,0,XX,27.05,27.05,27.05,27.05,27.4,1,5.41,40000,-20000,10-NOV-2015,
FUTSTK,AJANTPHARM,26-Nov-2015,0,XX,1446.45,1453.05,1421,1428.35,1428.35,422,2421.52,535200,9600,10-NOV-2015,
FUTSTK,AJANTPHARM,31-Dec-2015,0,XX,1453.9,1453.9,1431.1,1433.15,1433.15,7,40.27,11600,800,10-NOV-2015,
FUTSTK,AJANTPHARM,28-Jan-2016,0,XX,0,0,0,1597,1442.85,0,0,0,0,10-NOV-2015,
FUTSTK,ALBK,26-Nov-2015,0,XX,77.95,79.95,76.3,76.8,76.8,1225,5738.85,9498000,144000,10-NOV-2015,
FUTSTK,ALBK,31-Dec-2015,0,XX,79.55,79.9,78.35,78.35,77.4,6,28.49,192000,-18000,10-NOV-2015,
FUTSTK,ALBK,28-Jan-2016,0,XX,78.5,79,78.5,78.7,77.85,3,14.17,18000,18000,10-NOV-2015,
FUTSTK,AMARAJABAT,26-Nov-2015,0,XX,913.95,917,890.05,893.2,893.2,601,3242.93,1009800,7200,10-NOV-2015,
FUTSTK,AMARAJABAT,31-Dec-2015,0,XX,919.95,919.95,896.5,896.5,896.5,4,21.73,6600,600,10-NOV-2015,
FUTSTK,AMARAJABAT,28-Jan-2016,0,XX,0,0,0,916.35,903.05,0,0,0,0,10-NOV-2015,
FUTSTK,AMBUJACEM,26-Nov-2015,0,XX,204,204.4,196.55,197.15,197.15,2092,8784.57,8299200,611100,10-NOV-2015,
FUTSTK,AMBUJACEM,31-Dec-2015,0,XX,203.1,203.1,198.35,198.3,198.3,20,83.93,86100,21000,10-NOV-2015,
FUTSTK,AMBUJACEM,28-Jan-2016,0,XX,200,200,200,200,199.85,1,4.2,2100,2100,10-NOV-2015,
FUTSTK,ANDHRABANK,26-Nov-2015,0,XX,69.05,70.35,67.55,67.9,67.9,1063,5863.2,14224000,56000,10-NOV-2015,
FUTSTK,ANDHRABANK,31-Dec-2015,0,XX,69.7,70.45,68.05,68.2,68.2,26,144.28,528000,72000,10-NOV-2015,
FUTSTK,ANDHRABANK,28-Jan-2016,0,XX,0,0,0,67.4,68.75,0,0,0,0,10-NOV-2015,
FUTSTK,APOLLOHOSP,26-Nov-2015,0,XX,1327.3,1327.3,1276.45,1280.05,1280.05,1293,6685.77,646400,69600,10-NOV-2015,
FUTSTK,APOLLOHOSP,31-Dec-2015,0,XX,1321.75,1321.75,1285,1285,1285,16,83.36,6000,1600,10-NOV-2015,
FUTSTK,APOLLOHOSP,28-Jan-2016,0,XX,0,0,0,1343.55,1293.4,0,0,0,0,10-NOV-2015,
FUTSTK,APOLLOTYRE,26-Nov-2015,0,XX,159.35,162.75,156.05,157.1,157.1,2170,10353.48,11283000,381000,10-NOV-2015,
FUTSTK,APOLLOTYRE,31-Dec-2015,0,XX,163,163,157.5,158.5,158.5,27,129.11,198000,27000,10-NOV-2015,
FUTSTK,APOLLOTYRE,28-Jan-2016,0,XX,0,0,0,185.65,159,0,0,0,0,10-NOV-2015,
FUTSTK,ARVIND,26-Nov-2015,0,XX,285.65,289.85,283.65,284.7,284.7,1698,8248.88,3799500,59500,10-NOV-2015,
FUTSTK,ARVIND,31-Dec-2015,0,XX,287.8,289,284.35,285.2,285.2,26,126.24,146200,-13600,10-NOV-2015,
FUTSTK,ARVIND,28-Jan-2016,0,XX,0,0,0,282.35,282.35,2,9.59,15300,3400,10-NOV-2015,
FUTSTK,ASHOKLEY,26-Nov-2015,0,XX,89,90.45,88.5,89.7,89.7,4863,30506.57,62972000,301000,10-NOV-2015,
FUTSTK,ASHOKLEY,31-Dec-2015,0,XX,89.65,90.5,88.7,89.8,89.8,137,860.23,5215000,35000,10-NOV-2015,
FUTSTK,ASHOKLEY,28-Jan-2016,0,XX,90.55,91,89.55,89.55,89.55,8,50.49,98000,28000,10-NOV-2015,
FUTSTK,ASIANPAINT,26-Nov-2015,0,XX,811.1,816.25,799.3,800.9,800.9,2246,10855.65,4516200,51600,10-NOV-2015,
FUTSTK,ASIANPAINT,31-Dec-2015,0,XX,818.3,818.3,804,805.1,805.1,47,228.29,88800,13200,10-NOV-2015,
FUTSTK,ASIANPAINT,28-Jan-2016,0,XX,0,0,0,844.75,810.6,0,0,0,0,10-NOV-2015,
FUTSTK,AUROPHARMA,26-Nov-2015,0,XX,854,862.4,832,834.7,834.7,6225,36800.44,14999600,149800,10-NOV-2015,
FUTSTK,AUROPHARMA,31-Dec-2015,0,XX,859,865.45,838,838.75,838.75,96,569.91,114100,16100,10-NOV-2015,
FUTSTK,AUROPHARMA,28-Jan-2016,0,XX,0,0,0,865,844.65,0,0,700,0,10-NOV-2015,
FUTSTK,AXISBANK,26-Nov-2015,0,XX,465,474.5,465,469.05,469.05,12689,59708.87,38694000,-906000,10-NOV-2015,
FUTSTK,AXISBANK,31-Dec-2015,0,XX,470,476.75,468.75,471.85,471.85,256,1210.88,586000,24000,10-NOV-2015,
FUTSTK,AXISBANK,28-Jan-2016,0,XX,470,476.5,470,474,475.9,7,33.21,25000,-2000,10-NOV-2015,
FUTSTK,BAJAJ-AUTO,26-Nov-2015,0,XX,2402.4,2477.6,2384.7,2458.3,2458.3,3419,16763.3,1347000,22800,10-NOV-2015,
FUTSTK,BAJAJ-AUTO,31-Dec-2015,0,XX,2417.5,2490,2399.05,2470,2470,54,265.82,19800,2400,10-NOV-2015,
FUTSTK,BAJAJ-AUTO,28-Jan-2016,0,XX,0,0,0,2458.6,2496.9,0,0,200,0,10-NOV-2015,
FUTSTK,BAJFINANCE,26-Nov-2015,0,XX,5389.95,5390,5325,5342,5342,375,2507.27,195875,2625,10-NOV-2015,
FUTSTK,BAJFINANCE,31-Dec-2015,0,XX,0,0,0,5399.4,5397.35,0,0,1500,0,10-NOV-2015,
FUTSTK,BAJFINANCE,28-Jan-2016,0,XX,0,0,0,5257.85,5427.9,0,0,0,0,10-NOV-2015,
FUTSTK,BANKBARODA,26-Nov-2015,0,XX,170.8,173.8,167.7,172.5,172.5,8564,45509.8,42497900,-536300,10-NOV-2015,
FUTSTK,BANKBARODA,31-Dec-2015,0,XX,171,173.5,168.2,172.75,172.75,201,1069.48,790500,-37200,10-NOV-2015,
FUTSTK,BANKBARODA,28-Jan-2016,0,XX,172.8,173.8,169,173.55,175.75,8,42.55,37200,-3100,10-NOV-2015,
FUTSTK,BANKINDIA,26-Nov-2015,0,XX,127.85,139.4,127.85,132.55,132.55,10178,41121.43,15141000,-837000,10-NOV-2015,
FUTSTK,BANKINDIA,31-Dec-2015,0,XX,129.7,139.75,129.7,132.95,132.95,216,874.78,381000,102000,10-NOV-2015,
FUTSTK,BANKINDIA,28-Jan-2016,0,XX,133,133,133,133,134.05,1,3.99,27000,3000,10-NOV-2015,
FUTSTK,BATAINDIA,26-Nov-2015,0,XX,475.5,477.25,455.4,460.95,460.95,823,3822.42,3885000,62000,10-NOV-2015,
FUTSTK,BATAINDIA,31-Dec-2015,0,XX,465.25,465.25,451.5,455.65,455.65,18,82.25,85000,7000,10-NOV-2015,
FUTSTK,BATAINDIA,28-Jan-2016,0,XX,0,0,0,454.7,454.7,1,4.54,2000,1000,10-NOV-2015,
FUTSTK,BEL,26-Nov-2015,0,XX,1285.15,1288.5,1237.7,1244.4,1244.4,853,4819.36,2389500,16650,10-NOV-2015,
FUTSTK,BEL,31-Dec-2015,0,XX,1283.2,1283.9,1239.9,1241.2,1241.2,16,90.38,25200,2700,10-NOV-2015,
FUTSTK,BEL,28-Jan-2016,0,XX,1246.85,1246.85,1241.95,1241.95,1241.95,3,16.8,1800,900,10-NOV-2015,
FUTSTK,BEML,26-Nov-2015,0,XX,1125.55,1127,1095.5,1106.1,1106.1,187,1041.79,304500,2000,10-NOV-2015,
FUTSTK,BEML,31-Dec-2015,0,XX,0,0,0,1102.2,1122.15,0,0,5500,0,10-NOV-2015,
FUTSTK,BEML,28-Jan-2016,0,XX,0,0,0,1196.75,1128.5,0,0,0,0,10-NOV-2015,
FUTSTK,BHARATFORG,26-Nov-2015,0,XX,885.1,898,869.75,883.1,883.1,3379,14927.88,3382000,-244000,10-NOV-2015,
FUTSTK,BHARATFORG,31-Dec-2015,0,XX,886.65,900,876,898,890.3,53,235.2,69000,3000,10-NOV-2015,
FUTSTK,BHARATFORG,28-Jan-2016,0,XX,0,0,0,829.4,895.35,0,0,0,0,10-NOV-2015,
FUTSTK,BHARTIARTL,26-Nov-2015,0,XX,334.85,336.6,327.8,332,332,3653,14561.35,16540800,-80400,10-NOV-2015,
FUTSTK,BHARTIARTL,31-Dec-2015,0,XX,334.2,337.85,330,334,334,127,508.39,242400,44400,10-NOV-2015,
FUTSTK,BHARTIARTL,28-Jan-2016,0,XX,339.45,339.45,339.45,339.45,337,1,4.07,14400,1200,10-NOV-2015,
FUTSTK,BHEL,26-Nov-2015,0,XX,182.45,183.2,177.2,177.75,177.75,5565,19966.96,24064000,760000,10-NOV-2015,
FUTSTK,BHEL,31-Dec-2015,0,XX,182.25,182.3,176.5,177,177,503,1797.15,1442000,276000,10-NOV-2015,
FUTSTK,BHEL,28-Jan-2016,0,XX,180.1,180.1,176.45,178.1,181.3,33,117.75,158000,34000,10-NOV-2015,
FUTSTK,BIOCON,26-Nov-2015,0,XX,452.3,454.5,437.3,438.55,438.55,1058,5168.67,2835800,94600,10-NOV-2015,
FUTSTK,BIOCON,31-Dec-2015,0,XX,455,455.6,441,440.85,440.85,86,421.94,222200,57200,10-NOV-2015,
FUTSTK,BIOCON,28-Jan-2016,0,XX,450.8,450.8,448,448,444.95,2,9.88,1100,0,10-NOV-2015,
FUTSTK,BOSCHLTD,26-Nov-2015,0,XX,19250.15,19285.45,19040,19155,19155,920,4407.66,117450,-1900,10-NOV-2015,
FUTSTK,BOSCHLTD,31-Dec-2015,0,XX,19220,19313.5,19220,19294.55,19294.55,14,67.4,1400,250,10-NOV-2015,
FUTSTK,BOSCHLTD,28-Jan-2016,0,XX,0,0,0,21458.15,19409.05,0,0,0,0,10-NOV-2015,
FUTSTK,BPCL,26-Nov-2015,0,XX,906.6,913,875.5,879.45,879.45,5606,30040.36,5274000,118800,10-NOV-2015,
FUTSTK,BPCL,31-Dec-2015,0,XX,911.2,915.65,880.7,884.2,884.2,76,408.02,33000,-7200,10-NOV-2015,
FUTSTK,BPCL,28-Jan-2016,0,XX,908,908,889.6,886.45,886.45,4,21.42,3000,600,10-NOV-2015,
FUTSTK,BRITANNIA,26-Nov-2015,0,XX,3051.8,3110.45,3025.3,3041.8,3041.8,1772,10879.99,1435600,5400,10-NOV-2015,
FUTSTK,BRITANNIA,31-Dec-2015,0,XX,3080,3096.6,3045,3053.7,3053.7,9,55.36,5000,1000,10-NOV-2015,
FUTSTK,BRITANNIA,28-Jan-2016,0,XX,0,0,0,3249.35,3084.05,0,0,0,0,10-NOV-2015,
FUTSTK,CADILAHC,26-Nov-2015,0,XX,419.55,422.95,410.95,412.4,412.4,768,4797.23,2395500,198000,10-NOV-2015,
FUTSTK,CADILAHC,31-Dec-2015,0,XX,420.05,420.05,412.85,413.65,413.65,10,62.38,76500,3000,10-NOV-2015,
FUTSTK,CADILAHC,28-Jan-2016,0,XX,0,0,0,409.95,417,0,0,6000,0,10-NOV-2015,
FUTSTK,CAIRN,26-Nov-2015,0,XX,145.95,145.95,137.3,138.05,138.05,1377,5807.43,9024000,465000,10-NOV-2015,
FUTSTK,CAIRN,31-Dec-2015,0,XX,144.15,144.15,138,138.3,138.3,42,176.42,237000,75000,10-NOV-2015,
FUTSTK,CAIRN,28-Jan-2016,0,XX,139,139,139,139,139,1,4.17,3000,3000,10-NOV-2015,
FUTSTK,CANBK,26-Nov-2015,0,XX,276.8,282.85,272.5,273.6,273.6,3548,19675.75,9964000,186000,10-NOV-2015,
FUTSTK,CANBK,31-Dec-2015,0,XX,279.4,283.75,273.95,274.45,274.45,87,486.64,284000,72000,10-NOV-2015,
FUTSTK,CANBK,28-Jan-2016,0,XX,0,0,0,275,277.6,0,0,6000,0,10-NOV-2015,
FUTSTK,CASTROLIND,26-Nov-2015,0,XX,442.65,448.5,440,440.8,440.8,136,664.53,1315600,13200,10-NOV-2015,
FUTSTK,CASTROLIND,31-Dec-2015,0,XX,0,0,0,460.1,444.55,0,0,6600,0,10-NOV-2015,
FUTSTK,CASTROLIND,28-Jan-2016,0,XX,0,0,0,467.8,447.1,0,0,0,0,10-NOV-2015,
FUTSTK,CEATLTD,26-Nov-2015,0,XX,988.8,1008.7,975.15,979,979,901,6258.09,2417800,-67900,10-NOV-2015,
FUTSTK,CEATLTD,31-Dec-2015,0,XX,984.75,1008,960,971.9,971.9,5,34.48,24500,-700,10-NOV-2015,
FUTSTK,CEATLTD,28-Jan-2016,0,XX,0,0,0,1135,990.45,0,0,0,0,10-NOV-2015,
FUTSTK,CENTURYTEX,26-Nov-2015,0,XX,524.85,524.9,508.5,512.2,512.2,3027,12518.41,7602400,3200,10-NOV-2015,
FUTSTK,CENTURYTEX,31-Dec-2015,0,XX,527.75,527.75,515.5,516.8,516.8,26,107.8,71200,4800,10-NOV-2015,
FUTSTK,CENTURYTEX,28-Jan-2016,0,XX,0,0,0,558.55,519.5,0,0,0,0,10-NOV-2015,
FUTSTK,CESC,26-Nov-2015,0,XX,538.5,541.9,523,526.65,526.65,515,2723.25,1987000,52000,10-NOV-2015,
FUTSTK,CESC,31-Dec-2015,0,XX,534,534,529.4,529.45,530.6,7,37.2,15000,-3000,10-NOV-2015,
FUTSTK,CESC,28-Jan-2016,0,XX,0,0,0,594.95,533.6,0,0,0,0,10-NOV-2015,
FUTSTK,CIPLA,26-Nov-2015,0,XX,649.2,650.3,638.55,642.05,642.05,2595,13383.3,7806400,-80000,10-NOV-2015,
FUTSTK,CIPLA,31-Dec-2015,0,XX,653,654,643,644.85,644.85,66,341.62,149600,29600,10-NOV-2015,
FUTSTK,CIPLA,28-Jan-2016,0,XX,0,0,0,704.4,652.2,0,0,0,0,10-NOV-2015,
FUTSTK,COALINDIA,26-Nov-2015,0,XX,337.1,338.8,325,327.3,327.3,2762,10995.46,14649600,127200,10-NOV-2015,
FUTSTK,COALINDIA,31-Dec-2015,0,XX,336.95,336.95,326.1,327.85,327.85,240,962.86,484800,64800,10-NOV-2015,
FUTSTK,COALINDIA,28-Jan-2016,0,XX,332,332.35,324.95,324.95,324.95,35,139.13,186000,38400,10-NOV-2015,
FUTSTK,COLPAL,26-Nov-2015,0,XX,952.95,973.5,948,951.6,951.6,819,3945.07,1795000,-2500,10-NOV-2015,
FUTSTK,COLPAL,31-Dec-2015,0,XX,962.5,962.5,952,955,968.05,10,47.78,22000,1000,10-NOV-2015,
FUTSTK,COLPAL,28-Jan-2016,0,XX,0,0,0,993.45,973.55,0,0,0,0,10-NOV-2015,
FUTSTK,CROMPGREAV,26-Nov-2015,0,XX,167.1,169.55,165.45,166.4,166.4,1143,5740.92,13206000,270000,10-NOV-2015,
FUTSTK,CROMPGREAV,31-Dec-2015,0,XX,167.85,168.5,164.8,165.35,165.35,66,329.14,459000,72000,10-NOV-2015,
FUTSTK,CROMPGREAV,28-Jan-2016,0,XX,0,0,0,169.2,169.85,0,0,6000,0,10-NOV-2015,
FUTSTK,DABUR,26-Nov-2015,0,XX,267.5,268,263.25,264.9,264.9,610,3237.49,3190000,-146000,10-NOV-2015,
FUTSTK,DABUR,31-Dec-2015,0,XX,266,266.1,266,266.1,267.4,3,15.96,34000,-4000,10-NOV-2015,
FUTSTK,DABUR,28-Jan-2016,0,XX,0,0,0,277.5,268.9,0,0,0,0,10-NOV-2015,
FUTSTK,DHFL,26-Nov-2015,0,XX,213.65,215.2,211.75,212.9,212.9,421,1978.08,5988400,-66000,10-NOV-2015,
FUTSTK,DHFL,31-Dec-2015,0,XX,214.5,215.5,213,214.8,214.5,10,47.18,105600,6600,10-NOV-2015,
FUTSTK,DHFL,28-Jan-2016,0,XX,0,0,0,230.95,215.7,0,0,0,0,10-NOV-2015,
FUTSTK,DISHTV,26-Nov-2015,0,XX,97.9,99.1,97,97.7,97.7,1656,8117.95,40900000,-185000,10-NOV-2015,
FUTSTK,DISHTV,31-Dec-2015,0,XX,98.7,99.5,97.8,98.15,98.15,28,137.99,335000,30000,10-NOV-2015,
FUTSTK,DISHTV,28-Jan-2016,0,XX,0,0,0,107.6,99.15,0,0,5000,0,10-NOV-2015,
FUTSTK,DIVISLAB,26-Nov-2015,0,XX,1149.55,1151.55,1105.15,1118.7,1118.7,1031,7006.12,2496600,6600,10-NOV-2015,
FUTSTK,DIVISLAB,31-Dec-2015,0,XX,1154,1154,1120.2,1125.8,1125.8,14,95.54,22800,3600,10-NOV-2015,
FUTSTK,DIVISLAB,28-Jan-2016,0,XX,1120,1120,1120,1120,1120,1,6.72,3600,600,10-NOV-2015,
FUTSTK,DLF,26-Nov-2015,0,XX,114.45,115.3,108.3,108.95,108.95,5037,27997.82,42395000,885000,10-NOV-2015,
FUTSTK,DLF,31-Dec-2015,0,XX,114.45,115.3,108.8,109.1,109.1,235,1306.9,1075000,125000,10-NOV-2015,
FUTSTK,DLF,28-Jan-2016,0,XX,109.5,109.5,108.7,109.1,109.1,16,87.27,55000,-45000,10-NOV-2015,
FUTSTK,DRREDDY,26-Nov-2015,0,XX,3493,3505,3307.25,3337.65,3337.65,21776,110725.53,1990350,131700,10-NOV-2015,
FUTSTK,DRREDDY,31-Dec-2015,0,XX,3508.35,3515.7,3330,3352.55,3352.55,953,4877.98,120450,48300,10-NOV-2015,
FUTSTK,DRREDDY,28-Jan-2016,0,XX,3480,3480,3358,3358,3358,51,263.63,5550,-1350,10-NOV-2015,
FUTSTK,EICHERMOT,26-Nov-2015,0,XX,16148.95,16174.9,15660,15912.6,15912.6,3584,14299.02,307125,2075,10-NOV-2015,
FUTSTK,EICHERMOT,31-Dec-2015,0,XX,16283.35,16283.35,15762,16000,16000,62,249.06,4600,150,10-NOV-2015,
FUTSTK,EICHERMOT,28-Jan-2016,0,XX,0,0,0,16200,16095.65,0,0,75,0,10-NOV-2015,
FUTSTK,ENGINERSIN,26-Nov-2015,0,XX,190.5,192.8,187.1,188.55,188.55,387,1611.44,1628000,6600,10-NOV-2015,
FUTSTK,ENGINERSIN,31-Dec-2015,0,XX,0,0,0,185.85,190.1,0,0,6600,0,10-NOV-2015,
FUTSTK,ENGINERSIN,28-Jan-2016,0,XX,0,0,0,203.9,191.2,0,0,0,0,10-NOV-2015,
FUTSTK,EXIDEIND,26-Nov-2015,0,XX,144.9,145.8,141.7,142.25,142.25,553,2685.22,7497000,183600,10-NOV-2015,
FUTSTK,EXIDEIND,31-Dec-2015,0,XX,141.7,142,141.7,142.1,142.1,11,53.08,159800,23800,10-NOV-2015,
FUTSTK,EXIDEIND,28-Jan-2016,0,XX,0,0,0,158.95,144.05,0,0,0,0,10-NOV-2015,
FUTSTK,FEDERALBNK,26-Nov-2015,0,XX,54.1,55.1,53.65,53.9,53.9,378,1642.55,27808000,160000,10-NOV-2015,
FUTSTK,FEDERALBNK,31-Dec-2015,0,XX,54.5,54.95,54.1,54.1,54.1,7,30.6,536000,40000,10-NOV-2015,
FUTSTK,FEDERALBNK,28-Jan-2016,0,XX,0,0,0,55.5,54.55,0,0,80000,0,10-NOV-2015,
FUTSTK,GAIL,26-Nov-2015,0,XX,282.05,284,275,280.25,280.25,1695,6610.01,9161600,236600,10-NOV-2015,
FUTSTK,GAIL,31-Dec-2015,0,XX,276.5,280.5,275.55,280.1,280.1,73,284.19,326200,40600,10-NOV-2015,
FUTSTK,GAIL,28-Jan-2016,0,XX,0,0,0,288.1,285.65,0,0,57400,0,10-NOV-2015,
FUTSTK,GLENMARK,26-Nov-2015,0,XX,965,975,946,949.9,949.9,1756,8426.45,3724500,4000,10-NOV-2015,
FUTSTK,GLENMARK,31-Dec-2015,0,XX,974.95,975.75,952.2,953.6,953.6,30,144.15,42500,3000,10-NOV-2015,
FUTSTK,GLENMARK,28-Jan-2016,0,XX,0,0,0,970.35,963.75,0,0,3000,0,10-NOV-2015,
FUTSTK,GMRINFRA,26-Nov-2015,0,XX,12,12.1,11.65,11.7,11.7,267,1229.72,165360000,1053000,10-NOV-2015,
FUTSTK,GMRINFRA,31-Dec-2015,0,XX,11.85,11.85,11.7,11.7,11.7,7,32.21,4329000,195000,10-NOV-2015,
FUTSTK,GMRINFRA,28-Jan-2016,0,XX,0,0,0,12,11.85,0,0,195000,0,10-NOV-2015,
