INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,FTSE100,16-Sep-2016,0,XX,0,0,0,6637,6782,0,0,0,0,06-NOV-2015,
FUTIDX,NFTYMCAP50,26-Nov-2015,0,XX,0,0,0,3417.5,3223.1,0,0,37500,0,06-NOV-2015,
FUTIDX,NFTYMCAP50,31-Dec-2015,0,XX,0,0,0,3224.45,3246.3,0,0,0,0,06-NOV-2015,
FUTIDX,NFTYMCAP50,28-Jan-2016,0,XX,0,0,0,3389.2,3264.65,0,0,0,0,06-NOV-2015,
FUTIDX,NIFTY,26-Nov-2015,0,XX,7985.05,8026,7946.95,7977.4,7977.4,148999,892056.82,18672300,-400650,06-NOV-2015,
FUTIDX,NIFTY,31-Dec-2015,0,XX,8031.85,8068.75,7993.4,8022.05,8022.05,8407,50616.71,3689625,174450,06-NOV-2015,
FUTIDX,NIFTY,28-Jan-2016,0,XX,8070,8111,8032.4,8065.2,8065.2,853,5160.37,230250,8250,06-NOV-2015,
FUTIDX,S&P500,20-Nov-2015,0,XX,2094.25,2096,2092.5,2095.5,2095.5,78,408.49,340750,3250,06-NOV-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2079.75,2118,0,0,250,0,06-NOV-2015,
FUTIDX,S&P500,15-Jan-2016,0,XX,0,0,0,2060,2129.75,0,0,0,0,06-NOV-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2157,0,0,0,0,06-NOV-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2197,0,0,0,0,06-NOV-2015,
FUTIDX,S&P500,16-Sep-2016,0,XX,0,0,0,2150.5,2237.5,0,0,0,0,06-NOV-2015,
FUTIVX,INDIAVIX,10-Nov-2015,0,XX,2120,2120,1880,1880,1947.25,2,18,0,0,06-NOV-2015,
FUTIVX,INDIAVIX,17-Nov-2015,0,XX,0,0,0,1694.25,1945,0,0,0,0,06-NOV-2015,
FUTIVX,INDIAVIX,24-Nov-2015,0,XX,0,0,0,1946.75,1942.75,0,0,0,0,06-NOV-2015,
FUTSTK,ABIRLANUVO,26-Nov-2015,0,XX,2021.05,2064,2014.95,2055.35,2055.35,759,3887.57,676000,-23000,06-NOV-2015,
FUTSTK,ABIRLANUVO,31-Dec-2015,0,XX,0,0,0,2038.65,2070.65,0,0,6750,0,06-NOV-2015,
FUTSTK,ABIRLANUVO,28-Jan-2016,0,XX,0,0,0,2157.25,2082.35,0,0,0,0,06-NOV-2015,
FUTSTK,ACC,26-Nov-2015,0,XX,1398.75,1398.75,1374,1384.35,1384.35,1328,6886.47,1204125,4875,06-NOV-2015,
FUTSTK,ACC,31-Dec-2015,0,XX,1395.35,1395.4,1384.85,1390.8,1390.8,21,109.42,30750,750,06-NOV-2015,
FUTSTK,ACC,28-Jan-2016,0,XX,0,0,0,1452.6,1407.4,0,0,375,0,06-NOV-2015,
FUTSTK,ADANIENT,26-Nov-2015,0,XX,81.05,84,78.1,79.45,79.45,1582,7578.15,12816000,546000,06-NOV-2015,
FUTSTK,ADANIENT,31-Dec-2015,0,XX,82.8,83,79.1,80.05,80.05,45,217.33,306000,48000,06-NOV-2015,
FUTSTK,ADANIENT,28-Jan-2016,0,XX,0,0,0,92.85,80.4,0,0,0,0,06-NOV-2015,
FUTSTK,ADANIPORTS,26-Nov-2015,0,XX,287,289.2,282.6,286.65,286.65,2114,9679.17,25764800,-220800,06-NOV-2015,
FUTSTK,ADANIPORTS,31-Dec-2015,0,XX,288.45,290.35,285,288.1,288.1,43,197.96,147200,6400,06-NOV-2015,
FUTSTK,ADANIPORTS,28-Jan-2016,0,XX,0,0,0,309.95,289.85,0,0,3200,0,06-NOV-2015,
FUTSTK,ADANIPOWER,26-Nov-2015,0,XX,30.75,30.75,28.4,28.95,28.95,1201,7033.92,63280000,-680000,06-NOV-2015,
FUTSTK,ADANIPOWER,31-Dec-2015,0,XX,30.8,30.8,28.7,29.15,29.15,28,165.43,1420000,120000,06-NOV-2015,
FUTSTK,ADANIPOWER,28-Jan-2016,0,XX,0,0,0,31.2,29.25,0,0,20000,0,06-NOV-2015,
FUTSTK,AJANTPHARM,26-Nov-2015,0,XX,1505.05,1515.75,1452,1467.5,1467.5,783,4629.38,496000,-10000,06-NOV-2015,
FUTSTK,AJANTPHARM,31-Dec-2015,0,XX,1504.3,1504.3,1471.95,1471.95,1479.25,10,59.47,10400,2400,06-NOV-2015,
FUTSTK,AJANTPHARM,28-Jan-2016,0,XX,0,0,0,1597,1487.65,0,0,0,0,06-NOV-2015,
FUTSTK,ALBK,26-Nov-2015,0,XX,74.7,75.95,73.65,74.95,74.95,790,3548.54,9438000,72000,06-NOV-2015,
FUTSTK,ALBK,31-Dec-2015,0,XX,74.5,75.85,74.5,75.45,75.35,9,40.56,210000,18000,06-NOV-2015,
FUTSTK,ALBK,28-Jan-2016,0,XX,0,0,0,76.1,75.8,0,0,0,0,06-NOV-2015,
FUTSTK,AMARAJABAT,26-Nov-2015,0,XX,883.25,900,868.1,892.25,892.25,834,4434.06,1068000,-16800,06-NOV-2015,
FUTSTK,AMARAJABAT,31-Dec-2015,0,XX,884,888,871.7,888,897.8,4,21.14,5400,1200,06-NOV-2015,
FUTSTK,AMARAJABAT,28-Jan-2016,0,XX,0,0,0,916.35,902.9,0,0,0,0,06-NOV-2015,
FUTSTK,AMBUJACEM,26-Nov-2015,0,XX,207.95,210.45,206.55,210.1,210.1,952,4181.36,8412600,-516600,06-NOV-2015,
FUTSTK,AMBUJACEM,31-Dec-2015,0,XX,208.7,208.7,208.4,208.4,212.2,4,17.6,58800,0,06-NOV-2015,
FUTSTK,AMBUJACEM,28-Jan-2016,0,XX,0,0,0,211.3,213.4,0,0,0,0,06-NOV-2015,
FUTSTK,ANDHRABANK,26-Nov-2015,0,XX,65,67.25,64.65,66.8,66.8,931,4927.8,13728000,-56000,06-NOV-2015,
FUTSTK,ANDHRABANK,31-Dec-2015,0,XX,65.7,67.25,65.1,66.95,66.95,13,69.06,360000,40000,06-NOV-2015,
FUTSTK,ANDHRABANK,28-Jan-2016,0,XX,0,0,0,67.4,67.6,0,0,0,0,06-NOV-2015,
FUTSTK,APOLLOHOSP,26-Nov-2015,0,XX,1344,1362.8,1337,1349.8,1349.8,565,3053.97,564800,-5200,06-NOV-2015,
FUTSTK,APOLLOHOSP,31-Dec-2015,0,XX,0,0,0,1376,1360.85,0,0,3600,0,06-NOV-2015,
FUTSTK,APOLLOHOSP,28-Jan-2016,0,XX,0,0,0,1343.55,1368.55,0,0,0,0,06-NOV-2015,
FUTSTK,APOLLOTYRE,26-Nov-2015,0,XX,159.1,162.65,156.7,159.45,159.45,2676,12856.4,10962000,-405000,06-NOV-2015,
FUTSTK,APOLLOTYRE,31-Dec-2015,0,XX,161.6,163.85,158,160.5,160.5,45,217.43,201000,15000,06-NOV-2015,
FUTSTK,APOLLOTYRE,28-Jan-2016,0,XX,0,0,0,185.65,161.6,0,0,0,0,06-NOV-2015,
FUTSTK,ARVIND,26-Nov-2015,0,XX,281.15,285.9,275.95,284.25,284.25,3643,17339.62,3660100,-481100,06-NOV-2015,
FUTSTK,ARVIND,31-Dec-2015,0,XX,280.4,284.45,276.7,284.5,284.5,59,280.58,151300,40800,06-NOV-2015,
FUTSTK,ARVIND,28-Jan-2016,0,XX,0,0,0,270,288.45,0,0,11900,0,06-NOV-2015,
FUTSTK,ASHOKLEY,26-Nov-2015,0,XX,86.4,88.25,84.5,87.95,87.95,6944,42226.61,64911000,-2527000,06-NOV-2015,
FUTSTK,ASHOKLEY,31-Dec-2015,0,XX,86.65,88.35,84.95,88.15,88.15,206,1252.4,5096000,-21000,06-NOV-2015,
FUTSTK,ASHOKLEY,28-Jan-2016,0,XX,86.75,88.75,86,88.4,88.4,8,48.97,63000,35000,06-NOV-2015,
FUTSTK,ASIANPAINT,26-Nov-2015,0,XX,814.7,818.5,804,805.75,805.75,2583,12579.5,4782600,-42000,06-NOV-2015,
FUTSTK,ASIANPAINT,31-Dec-2015,0,XX,819.25,820,809,809.8,809.8,24,117.5,71400,2400,06-NOV-2015,
FUTSTK,ASIANPAINT,28-Jan-2016,0,XX,0,0,0,844.75,814.7,0,0,0,0,06-NOV-2015,
FUTSTK,AUROPHARMA,26-Nov-2015,0,XX,827.9,836.6,810,818.3,818.3,5297,30490.74,14372400,20300,06-NOV-2015,
FUTSTK,AUROPHARMA,31-Dec-2015,0,XX,832.6,838,817.75,821.25,821.25,117,675.99,71400,12600,06-NOV-2015,
FUTSTK,AUROPHARMA,28-Jan-2016,0,XX,0,0,0,837,827.85,0,0,700,0,06-NOV-2015,
FUTSTK,AXISBANK,26-Nov-2015,0,XX,464.15,470,462.1,467.65,467.65,11362,53004.3,39685000,333000,06-NOV-2015,
FUTSTK,AXISBANK,31-Dec-2015,0,XX,470.4,472.5,464.75,470.2,470.2,204,956.8,538000,21000,06-NOV-2015,
FUTSTK,AXISBANK,28-Jan-2016,0,XX,471.5,473,468.85,473,473,10,46.99,21000,-3000,06-NOV-2015,
FUTSTK,BAJAJ-AUTO,26-Nov-2015,0,XX,2440.85,2454.75,2422,2433.45,2433.45,1947,9487.49,1383800,-40200,06-NOV-2015,
FUTSTK,BAJAJ-AUTO,31-Dec-2015,0,XX,2445.05,2465,2433.65,2446.8,2446.8,40,195.83,16800,2400,06-NOV-2015,
FUTSTK,BAJAJ-AUTO,28-Jan-2016,0,XX,0,0,0,2458.6,2470.4,0,0,200,0,06-NOV-2015,
FUTSTK,BAJFINANCE,26-Nov-2015,0,XX,5329.95,5343.15,5255.1,5303.95,5303.95,436,2890.89,181375,-4250,06-NOV-2015,
FUTSTK,BAJFINANCE,31-Dec-2015,0,XX,5320,5320,5308,5308,5356.35,2,13.28,750,0,06-NOV-2015,
FUTSTK,BAJFINANCE,28-Jan-2016,0,XX,0,0,0,5257.85,5386.65,0,0,0,0,06-NOV-2015,
FUTSTK,BANKBARODA,26-Nov-2015,0,XX,146.25,168.9,146.25,167.15,167.15,27240,134221.45,39122000,880400,06-NOV-2015,
FUTSTK,BANKBARODA,31-Dec-2015,0,XX,147,169.3,147,167.65,167.65,441,2196.85,744000,399900,06-NOV-2015,
FUTSTK,BANKBARODA,28-Jan-2016,0,XX,152.5,169.6,152.5,169.6,169.6,2,9.98,9300,3100,06-NOV-2015,
FUTSTK,BANKINDIA,26-Nov-2015,0,XX,132,136.95,130.6,135.4,135.4,3157,12712.69,14016000,-744000,06-NOV-2015,
FUTSTK,BANKINDIA,31-Dec-2015,0,XX,131.35,137.15,131.05,136,136,55,222.15,261000,0,06-NOV-2015,
FUTSTK,BANKINDIA,28-Jan-2016,0,XX,0,0,0,134.95,136.8,0,0,24000,0,06-NOV-2015,
FUTSTK,BATAINDIA,26-Nov-2015,0,XX,470,470,456.05,463.25,463.25,905,4192.46,3828000,-125000,06-NOV-2015,
FUTSTK,BATAINDIA,31-Dec-2015,0,XX,454.3,462,454.3,458,458,9,41.26,74000,1000,06-NOV-2015,
FUTSTK,BATAINDIA,28-Jan-2016,0,XX,0,0,0,486,473.9,0,0,1000,0,06-NOV-2015,
FUTSTK,BEL,26-Nov-2015,0,XX,1244.25,1262,1232.1,1240.8,1240.8,656,3688.4,2367000,0,06-NOV-2015,
FUTSTK,BEL,31-Dec-2015,0,XX,1250,1250,1229.1,1229.1,1229.1,8,44.79,21600,450,06-NOV-2015,
FUTSTK,BEL,28-Jan-2016,0,XX,0,0,0,1264,1265.55,0,0,900,0,06-NOV-2015,
FUTSTK,BEML,26-Nov-2015,0,XX,1116.3,1121.95,1077,1109.05,1109.05,602,3315.14,297000,-29000,06-NOV-2015,
FUTSTK,BEML,31-Dec-2015,0,XX,0,0,0,1102.2,1121,0,0,5500,0,06-NOV-2015,
FUTSTK,BEML,28-Jan-2016,0,XX,0,0,0,1196.75,1127.35,0,0,0,0,06-NOV-2015,
FUTSTK,BHARATFORG,26-Nov-2015,0,XX,858.7,868.95,850.05,866.45,866.45,1760,7578.16,3715000,-79500,06-NOV-2015,
FUTSTK,BHARATFORG,31-Dec-2015,0,XX,865.85,870.45,858,870.4,870.4,9,38.89,63500,2000,06-NOV-2015,
FUTSTK,BHARATFORG,28-Jan-2016,0,XX,0,0,0,829.4,881.05,0,0,0,0,06-NOV-2015,
FUTSTK,BHARTIARTL,26-Nov-2015,0,XX,333.2,341.6,318.3,339.95,339.95,3041,12260.85,16815600,-246000,06-NOV-2015,
FUTSTK,BHARTIARTL,31-Dec-2015,0,XX,335.9,342.9,321.35,341.55,341.55,95,383.94,188400,20400,06-NOV-2015,
FUTSTK,BHARTIARTL,28-Jan-2016,0,XX,330,345,325.35,343,343,8,32.47,12000,1200,06-NOV-2015,
FUTSTK,BHEL,26-Nov-2015,0,XX,192.3,196.5,183.6,191.85,191.85,16398,62293.75,21076000,-342000,06-NOV-2015,
FUTSTK,BHEL,31-Dec-2015,0,XX,192.75,195,183,191.2,191.2,392,1482.6,958000,118000,06-NOV-2015,
FUTSTK,BHEL,28-Jan-2016,0,XX,191.2,191.6,184.2,191.6,191.6,26,98.56,88000,10000,06-NOV-2015,
FUTSTK,BIOCON,26-Nov-2015,0,XX,441.55,443.95,436.75,442.5,442.5,707,3429.53,2807200,24200,06-NOV-2015,
FUTSTK,BIOCON,31-Dec-2015,0,XX,443.6,446,438.55,445.2,445.2,69,336.62,117700,52800,06-NOV-2015,
FUTSTK,BIOCON,28-Jan-2016,0,XX,0,0,0,460.1,449.3,0,0,0,0,06-NOV-2015,
FUTSTK,BOSCHLTD,26-Nov-2015,0,XX,19954.1,20280,19368,19458.9,19458.9,3769,18580.34,121600,5650,06-NOV-2015,
FUTSTK,BOSCHLTD,31-Dec-2015,0,XX,20269,20269.25,19495.1,19513.5,19513.5,32,157.85,1075,75,06-NOV-2015,
FUTSTK,BOSCHLTD,28-Jan-2016,0,XX,0,0,0,21458.15,19691.65,0,0,0,0,06-NOV-2015,
FUTSTK,BPCL,26-Nov-2015,0,XX,892.15,901,891,897.85,897.85,2196,11813.28,5051400,-94200,06-NOV-2015,
FUTSTK,BPCL,31-Dec-2015,0,XX,901,905,898,901.25,901.25,19,102.72,33000,1200,06-NOV-2015,
FUTSTK,BPCL,28-Jan-2016,0,XX,905,906,901.45,903.75,903.75,3,16.27,1800,1800,06-NOV-2015,
FUTSTK,BRITANNIA,26-Nov-2015,0,XX,3200,3237.05,3101.6,3145.75,3145.75,1555,9883.92,1316000,15800,06-NOV-2015,
FUTSTK,BRITANNIA,31-Dec-2015,0,XX,3232,3232,3150.4,3174.2,3174.2,11,69.85,3000,0,06-NOV-2015,
FUTSTK,BRITANNIA,28-Jan-2016,0,XX,0,0,0,3249.35,3182.75,0,0,0,0,06-NOV-2015,
FUTSTK,CADILAHC,26-Nov-2015,0,XX,431.95,433.45,409.9,413.35,413.35,983,6139.66,1963500,54000,06-NOV-2015,
FUTSTK,CADILAHC,31-Dec-2015,0,XX,427.05,427.05,413.9,414.85,414.85,7,43.97,67500,3000,06-NOV-2015,
FUTSTK,CADILAHC,28-Jan-2016,0,XX,427,427,418.2,418.2,418.25,3,18.95,6000,3000,06-NOV-2015,
FUTSTK,CAIRN,26-Nov-2015,0,XX,151.15,152.8,149.55,151.25,151.25,817,3711.4,8448000,9000,06-NOV-2015,
FUTSTK,CAIRN,31-Dec-2015,0,XX,151.35,152.25,150.95,152.25,152.5,7,31.81,132000,6000,06-NOV-2015,
FUTSTK,CAIRN,28-Jan-2016,0,XX,0,0,0,156.75,153.35,0,0,0,0,06-NOV-2015,
FUTSTK,CANBK,26-Nov-2015,0,XX,273.5,278.7,269.7,276.5,276.5,5646,31071.49,9590000,-280000,06-NOV-2015,
FUTSTK,CANBK,31-Dec-2015,0,XX,274,279.3,270.8,277.2,277.2,88,485.37,204000,10000,06-NOV-2015,
FUTSTK,CANBK,28-Jan-2016,0,XX,275,275,275,275,279.6,1,5.5,6000,2000,06-NOV-2015,
FUTSTK,CASTROLIND,26-Nov-2015,0,XX,450.55,454.95,443.1,446.3,446.3,278,1368.27,1288100,-11000,06-NOV-2015,
FUTSTK,CASTROLIND,31-Dec-2015,0,XX,0,0,0,460.1,450.1,0,0,6600,0,06-NOV-2015,
FUTSTK,CASTROLIND,28-Jan-2016,0,XX,0,0,0,467.8,452.6,0,0,0,0,06-NOV-2015,
FUTSTK,CEATLTD,26-Nov-2015,0,XX,1036.2,1050,1000.15,1020.35,1020.35,4504,32169.72,2571800,81900,06-NOV-2015,
FUTSTK,CEATLTD,31-Dec-2015,0,XX,1045.25,1045.25,1001,1019.65,1019.65,36,256.06,27300,2800,06-NOV-2015,
FUTSTK,CEATLTD,28-Jan-2016,0,XX,0,0,0,1135,1031.4,0,0,0,0,06-NOV-2015,
FUTSTK,CENTURYTEX,26-Nov-2015,0,XX,527.95,532.25,513.3,518.5,518.5,3997,16670.89,7492000,85600,06-NOV-2015,
FUTSTK,CENTURYTEX,31-Dec-2015,0,XX,536.25,536.25,518,522,522,45,188.64,64000,8000,06-NOV-2015,
FUTSTK,CENTURYTEX,28-Jan-2016,0,XX,0,0,0,558.55,525,0,0,0,0,06-NOV-2015,
FUTSTK,CESC,26-Nov-2015,0,XX,556.75,557.55,521,538.35,538.35,1392,7447.01,1927000,-181000,06-NOV-2015,
FUTSTK,CESC,31-Dec-2015,0,XX,534.25,535.55,528,532.9,544.55,8,42.62,16000,6000,06-NOV-2015,
FUTSTK,CESC,28-Jan-2016,0,XX,0,0,0,594.95,547.65,0,0,0,0,06-NOV-2015,
FUTSTK,CIPLA,26-Nov-2015,0,XX,659.8,674.9,653.15,661.75,661.75,6873,36530.24,7892000,-462400,06-NOV-2015,
FUTSTK,CIPLA,31-Dec-2015,0,XX,662,678.5,659,665.35,665.35,81,433.04,88000,9600,06-NOV-2015,
FUTSTK,CIPLA,28-Jan-2016,0,XX,0,0,0,704.4,669.25,0,0,0,0,06-NOV-2015,
FUTSTK,COALINDIA,26-Nov-2015,0,XX,336.7,343.7,333.15,341,341,3445,13995.14,15006000,-816000,06-NOV-2015,
FUTSTK,COALINDIA,31-Dec-2015,0,XX,339.4,344,334.05,341.35,341.35,73,296.84,411600,13200,06-NOV-2015,
FUTSTK,COALINDIA,28-Jan-2016,0,XX,334.2,338,333.4,337.85,337.85,7,28.28,140400,0,06-NOV-2015,
FUTSTK,COLPAL,26-Nov-2015,0,XX,927.3,941.55,926,937,937,367,1714.74,1817500,-7500,06-NOV-2015,
FUTSTK,COLPAL,31-Dec-2015,0,XX,933,933,932.2,932.2,949.4,2,9.32,19500,500,06-NOV-2015,
FUTSTK,COLPAL,28-Jan-2016,0,XX,0,0,0,993.45,954.75,0,0,0,0,06-NOV-2015,
FUTSTK,CROMPGREAV,26-Nov-2015,0,XX,169,172.2,167.25,168.6,168.6,1150,5856.47,12615000,0,06-NOV-2015,
FUTSTK,CROMPGREAV,31-Dec-2015,0,XX,168.2,171.25,167,167.7,167.7,27,137.01,351000,21000,06-NOV-2015,
FUTSTK,CROMPGREAV,28-Jan-2016,0,XX,0,0,0,173,171.75,0,0,3000,0,06-NOV-2015,
FUTSTK,DABUR,26-Nov-2015,0,XX,265.7,268.85,264.55,268.15,268.15,570,3048.78,3454000,-226000,06-NOV-2015,
FUTSTK,DABUR,31-Dec-2015,0,XX,269.5,269.5,269.5,269.5,269.5,1,5.39,34000,-2000,06-NOV-2015,
FUTSTK,DABUR,28-Jan-2016,0,XX,0,0,0,277.5,272.2,0,0,0,0,06-NOV-2015,
FUTSTK,DHFL,26-Nov-2015,0,XX,215.55,216.35,211.7,214.1,214.1,933,4392.59,5841000,147400,06-NOV-2015,
FUTSTK,DHFL,31-Dec-2015,0,XX,217.7,217.7,213.7,215.2,215.2,7,33.13,81400,4400,06-NOV-2015,
FUTSTK,DHFL,28-Jan-2016,0,XX,0,0,0,230.95,216.45,0,0,0,0,06-NOV-2015,
FUTSTK,DISHTV,26-Nov-2015,0,XX,97.35,99.7,95.55,98.55,98.55,2139,10494.78,40410000,-820000,06-NOV-2015,
FUTSTK,DISHTV,31-Dec-2015,0,XX,98.3,100,96.2,99.1,99.1,49,242.01,240000,20000,06-NOV-2015,
FUTSTK,DISHTV,28-Jan-2016,0,XX,0,0,0,107.6,100.1,0,0,5000,0,06-NOV-2015,
FUTSTK,DIVISLAB,26-Nov-2015,0,XX,1150.95,1167.9,1102,1127.75,1127.75,1395,9514.87,2437200,24000,06-NOV-2015,
FUTSTK,DIVISLAB,31-Dec-2015,0,XX,1168.8,1168.8,1125,1126.1,1133.85,8,55.09,17400,0,06-NOV-2015,
FUTSTK,DIVISLAB,28-Jan-2016,0,XX,1140,1140,1139.7,1139.7,1140.25,2,13.67,3000,1200,06-NOV-2015,
FUTSTK,DLF,26-Nov-2015,0,XX,115.55,119.6,115.5,118.45,118.45,2706,15982.74,37965000,-1070000,06-NOV-2015,
FUTSTK,DLF,31-Dec-2015,0,XX,117.65,119.6,116.95,118.8,118.8,99,585.3,800000,15000,06-NOV-2015,
FUTSTK,DLF,28-Jan-2016,0,XX,117.5,117.5,117,117,120.5,7,41.14,100000,10000,06-NOV-2015,
FUTSTK,DRREDDY,26-Nov-2015,0,XX,4288.95,4301.95,3631.65,3650.45,3650.45,45314,258174.64,1759800,598050,06-NOV-2015,
FUTSTK,DRREDDY,31-Dec-2015,0,XX,4309,4320.15,3658.45,3671.65,3671.65,805,4570.51,53850,39000,06-NOV-2015,
FUTSTK,DRREDDY,28-Jan-2016,0,XX,3750,3750,3693.6,3693.6,3693.6,57,319.17,6900,6900,06-NOV-2015,
FUTSTK,EICHERMOT,26-Nov-2015,0,XX,17710.6,18050,16466.7,16709.3,16709.3,11658,49860.57,279475,4925,06-NOV-2015,
FUTSTK,EICHERMOT,31-Dec-2015,0,XX,18000,18120,16640,16860.35,16860.35,104,447.81,2700,750,06-NOV-2015,
FUTSTK,EICHERMOT,28-Jan-2016,0,XX,18100,18100,17320.25,17363.55,16974.7,3,13.19,50,25,06-NOV-2015,
FUTSTK,ENGINERSIN,26-Nov-2015,0,XX,189.05,190,183.8,185.8,185.8,648,2651.44,1687400,171600,06-NOV-2015,
FUTSTK,ENGINERSIN,31-Dec-2015,0,XX,185.85,185.85,185.85,185.85,187,1,4.08,6600,2200,06-NOV-2015,
FUTSTK,ENGINERSIN,28-Jan-2016,0,XX,0,0,0,203.9,188.05,0,0,0,0,06-NOV-2015,
FUTSTK,EXIDEIND,26-Nov-2015,0,XX,143.75,145,141.55,143.2,143.2,420,2045,7571800,-78200,06-NOV-2015,
FUTSTK,EXIDEIND,31-Dec-2015,0,XX,143,143.15,142.3,142.3,144.55,18,87.52,129200,23800,06-NOV-2015,
FUTSTK,EXIDEIND,28-Jan-2016,0,XX,0,0,0,158.95,145.4,0,0,0,0,06-NOV-2015,
FUTSTK,FEDERALBNK,26-Nov-2015,0,XX,55.1,56,54.65,54.95,54.95,519,2285.41,27160000,760000,06-NOV-2015,
FUTSTK,FEDERALBNK,31-Dec-2015,0,XX,55.55,56.15,55,55.25,55.25,11,48.76,496000,0,06-NOV-2015,
FUTSTK,FEDERALBNK,28-Jan-2016,0,XX,55.5,55.5,55.5,55.5,55.55,1,4.44,80000,8000,06-NOV-2015,
FUTSTK,GAIL,26-Nov-2015,0,XX,295.15,296.15,286,289.05,289.05,1377,5587.46,8905400,151200,06-NOV-2015,
FUTSTK,GAIL,31-Dec-2015,0,XX,292,292,288.2,289,289,14,56.78,282800,-4200,06-NOV-2015,
FUTSTK,GAIL,28-Jan-2016,0,XX,288.1,288.1,288.1,288.1,293.05,1,4.03,57400,1400,06-NOV-2015,
FUTSTK,GLENMARK,26-Nov-2015,0,XX,967.05,985.4,952.85,963.35,963.35,2060,9987.52,3727500,-41500,06-NOV-2015,
FUTSTK,GLENMARK,31-Dec-2015,0,XX,981.05,989.1,961,961,972.8,23,112.22,35000,2500,06-NOV-2015,
FUTSTK,GLENMARK,28-Jan-2016,0,XX,0,0,0,970.35,978.3,0,0,3000,0,06-NOV-2015,
FUTSTK,GMRINFRA,26-Nov-2015,0,XX,12.05,12.25,11.75,11.9,11.9,569,2645.7,165009000,3783000,06-NOV-2015,
FUTSTK,GMRINFRA,31-Dec-2015,0,XX,12.2,12.2,11.8,11.95,11.95,29,134.7,4329000,351000,06-NOV-2015,
FUTSTK,GMRINFRA,28-Jan-2016,0,XX,12,12,12,12,12,1,4.68,195000,39000,06-NOV-2015,
